root:x,root:y,root:z,lhipjoint:x,lhipjoint:y,lhipjoint:z,lfemur:x,lfemur:y,lfemur:z,ltibia:x,ltibia:y,ltibia:z,lfoot:x,lfoot:y,lfoot:z,ltoes:x,ltoes:y,ltoes:z,ltoes_end:x,ltoes_end:y,ltoes_end:z,rhipjoint:x,rhipjoint:y,rhipjoint:z,rfemur:x,rfemur:y,rfemur:z,rtibia:x,rtibia:y,rtibia:z,rfoot:x,rfoot:y,rfoot:z,rtoes:x,rtoes:y,rtoes:z,rtoes_end:x,rtoes_end:y,rtoes_end:z,lowerback:x,lowerback:y,lowerback:z,upperback:x,upperback:y,upperback:z,thorax:x,thorax:y,thorax:z,lowerneck:x,lowerneck:y,lowerneck:z,upperneck:x,upperneck:y,upperneck:z,head:x,head:y,head:z,head_end:x,head_end:y,head_end:z,lclavicle:x,lclavicle:y,lclavicle:z,lhumerus:x,lhumerus:y,lhumerus:z,lradius:x,lradius:y,lradius:z,lwrist:x,lwrist:y,lwrist:z,lhand:x,lhand:y,lhand:z,lfingers:x,lfingers:y,lfingers:z,lfingers_end:x,lfingers_end:y,lfingers_end:z,lthumb:x,lthumb:y,lthumb:z,lthumb_end:x,lthumb_end:y,lthumb_end:z,rclavicle:x,rclavicle:y,rclavicle:z,rhumerus:x,rhumerus:y,rhumerus:z,rradius:x,rradius:y,rradius:z,rwrist:x,rwrist:y,rwrist:z,rhand:x,rhand:y,rhand:z,rfingers:x,rfingers:y,rfingers:z,rfingers_end:x,rfingers_end:y,rfingers_end:z,rthumb:x,rthumb:y,rthumb:z,rthumb_end:x,rthumb_end:y,rthumb_end:z,
0.000000,0.000000,0.000000,0.514243,0.905178,2.521764,0.404608,0.810623,2.495135,0.441668,0.427287,2.405389,0.444789,0.047678,2.543853,0.437212,0.035550,2.453413,0.434661,0.061883,2.414966,0.514243,0.905178,2.521764,0.615843,0.814406,2.458898,0.595110,0.427814,2.404155,0.617912,0.067772,2.550596,0.636523,0.040859,2.454800,0.644526,0.040422,2.404624,0.514243,0.905178,2.521764,0.512646,1.005355,2.516172,0.508629,1.103229,2.502608,0.504381,1.203493,2.498057,0.507369,1.298132,2.512452,0.512746,1.393011,2.500778,0.505750,1.484421,2.470416,0.504381,1.203493,2.498057,0.348541,1.264950,2.515151,0.342642,1.011085,2.556664,0.329650,0.849005,2.470687,0.323154,0.767965,2.427699,0.335541,0.746688,2.389813,0.348907,0.727764,2.361703,0.323154,0.767965,2.427699,0.360724,0.747681,2.397489,0.504381,1.203493,2.498057,0.650979,1.290947,2.451762,0.726754,1.037503,2.512012,0.670189,0.884436,2.453127,0.641906,0.807902,2.423685,0.660365,0.774628,2.438498,0.672425,0.747867,2.453402,0.641906,0.807902,2.423685,0.645900,0.849635,2.401855,
0.000000,0.000000,0.000000,0.514227,0.905688,2.521890,0.405075,0.810731,2.494716,0.442695,0.427393,2.405209,0.444712,0.047938,2.544116,0.438071,0.036298,2.453538,0.435854,0.062059,2.414685,0.514227,0.905688,2.521890,0.616525,0.815145,2.459830,0.595648,0.428562,2.405081,0.617852,0.068033,2.550410,0.637018,0.040982,2.454762,0.645280,0.040758,2.404628,0.514227,0.905688,2.521890,0.512572,1.005855,2.516140,0.508567,1.103721,2.502517,0.504183,1.203982,2.498011,0.507051,1.298643,2.512280,0.512420,1.393529,2.500656,0.505476,1.484977,2.470396,0.504183,1.203982,2.498011,0.348249,1.265214,2.515049,0.342558,1.011386,2.556814,0.329832,0.849148,2.471097,0.323469,0.768028,2.428239,0.336174,0.746540,2.390579,0.349789,0.727475,2.362684,0.323469,0.768028,2.428239,0.361304,0.747680,2.398406,0.504183,1.203982,2.498011,0.650685,1.291660,2.451838,0.726509,1.038266,2.512234,0.670088,0.885098,2.453473,0.641877,0.808514,2.424092,0.660275,0.775357,2.439238,0.672273,0.748711,2.454397,0.641877,0.808514,2.424092,0.646148,0.850147,2.402124,
0.000000,0.000000,0.000000,0.514172,0.905898,2.522004,0.405365,0.810646,2.494481,0.443724,0.427295,2.405346,0.444854,0.047854,2.544301,0.438750,0.036356,2.453667,0.436744,0.061732,2.414550,0.514172,0.905898,2.522004,0.617018,0.815334,2.460888,0.596206,0.428818,2.405643,0.617988,0.067925,2.550129,0.637364,0.040659,2.454585,0.645693,0.040810,2.404461,0.514172,0.905898,2.522004,0.512485,1.006063,2.516231,0.508509,1.103938,2.502663,0.504059,1.204194,2.498120,0.506569,1.298830,2.512623,0.511966,1.393695,2.500844,0.505229,1.485050,2.470256,0.504059,1.204194,2.498120,0.348063,1.265322,2.514961,0.342579,1.011523,2.556930,0.329992,0.849337,2.471093,0.323698,0.768244,2.428175,0.336587,0.746345,2.390815,0.350351,0.726993,2.363192,0.323698,0.768244,2.428175,0.361692,0.747683,2.398692,0.504059,1.204194,2.498120,0.650552,1.291961,2.452087,0.726415,1.038594,2.512546,0.669948,0.885476,2.453698,0.641714,0.808917,2.424274,0.660057,0.775742,2.439448,0.672006,0.749085,2.454625,0.641714,0.808917,2.424274,0.646058,0.850549,2.402318,
0.000000,0.000000,0.000000,0.514231,0.906264,2.522040,0.405627,0.810811,2.494409,0.444223,0.427385,2.405703,0.444921,0.047973,2.544739,0.439009,0.036424,2.454099,0.437076,0.061465,2.414763,0.514231,0.906264,2.522040,0.617456,0.815452,2.461941,0.596707,0.429002,2.406207,0.618213,0.067833,2.550043,0.637558,0.040511,2.454508,0.645907,0.040481,2.404387,0.514231,0.906264,2.522040,0.512425,1.006429,2.516298,0.508398,1.104321,2.502870,0.503945,1.204575,2.498281,0.506339,1.299175,2.513037,0.511713,1.394016,2.501058,0.505017,1.485236,2.470060,0.503945,1.204575,2.498281,0.347927,1.265697,2.514934,0.342648,1.011966,2.557335,0.330103,0.849989,2.471098,0.323831,0.769000,2.427980,0.337093,0.746684,2.390999,0.351170,0.727073,2.363718,0.323831,0.769000,2.427980,0.362155,0.748434,2.398931,0.503945,1.204575,2.498281,0.650479,1.292334,2.452365,0.726373,1.039017,2.512994,0.669931,0.885908,2.454098,0.641711,0.809354,2.424651,0.660375,0.776449,2.440019,0.672581,0.749997,2.455350,0.641711,0.809354,2.424651,0.646370,0.851172,2.403118,
0.000000,0.000000,0.000000,0.514371,0.906696,2.522010,0.406003,0.811016,2.494238,0.444632,0.427502,2.405924,0.445020,0.048121,2.545047,0.439256,0.036704,2.454381,0.437362,0.061193,2.414697,0.514371,0.906696,2.522010,0.617994,0.815723,2.462845,0.597201,0.429332,2.406720,0.618519,0.068011,2.550201,0.637492,0.040667,2.454598,0.645734,0.040128,2.404462,0.514371,0.906696,2.522010,0.512430,1.006861,2.516327,0.508321,1.104767,2.503016,0.503803,1.205013,2.498324,0.506428,1.299596,2.513148,0.511685,1.394440,2.501139,0.504737,1.485599,2.470018,0.503803,1.205013,2.498324,0.347714,1.266039,2.514662,0.342522,1.012469,2.558025,0.330521,0.850030,2.472583,0.324521,0.768811,2.429862,0.337469,0.746665,2.392668,0.351289,0.727148,2.365190,0.324521,0.768811,2.429862,0.362575,0.748170,2.400512,0.503803,1.205013,2.498324,0.650350,1.292834,2.452566,0.726349,1.039623,2.513507,0.670076,0.886476,2.454547,0.641940,0.809903,2.425066,0.661345,0.777269,2.440091,0.674174,0.750969,2.455173,0.641940,0.809903,2.425066,0.646383,0.852184,2.404410,
0.000000,0.000000,0.000000,0.514643,0.907152,2.521884,0.406593,0.811214,2.493766,0.445245,0.427632,2.405764,0.445454,0.048321,2.545078,0.439416,0.036794,2.454443,0.437488,0.061936,2.415172,0.514643,0.907152,2.521884,0.618884,0.815773,2.464458,0.598197,0.429511,2.407413,0.619009,0.067859,2.550135,0.637734,0.040455,2.454500,0.645851,0.040144,2.404342,0.514643,0.907152,2.521884,0.512449,1.007318,2.516302,0.508183,1.105251,2.503246,0.503623,1.205491,2.498487,0.506495,1.300059,2.513367,0.511588,1.394914,2.501374,0.504326,1.486027,2.470191,0.503623,1.205491,2.498487,0.347461,1.266442,2.514400,0.342405,1.012943,2.558196,0.330712,0.850222,2.473250,0.324865,0.768862,2.430778,0.338002,0.746593,2.393723,0.351960,0.726984,2.366381,0.324865,0.768862,2.430778,0.363066,0.748113,2.401696,0.503623,1.205491,2.498487,0.650236,1.293366,2.453043,0.726129,1.040199,2.514297,0.670190,0.886991,2.455182,0.642220,0.810386,2.425624,0.662204,0.777711,2.439775,0.675544,0.751292,2.454190,0.642220,0.810386,2.425624,0.645778,0.853072,2.405640,
0.000000,0.000000,0.000000,0.514541,0.907068,2.521896,0.406584,0.811114,2.493479,0.445199,0.427537,2.405438,0.445405,0.048270,2.544874,0.439135,0.036702,2.454260,0.437198,0.062776,2.415601,0.514541,0.907068,2.521896,0.618947,0.815729,2.464704,0.598444,0.429495,2.407409,0.619024,0.067700,2.549802,0.637852,0.040299,2.454186,0.645966,0.040520,2.404027,0.514541,0.907068,2.521896,0.512339,1.007230,2.516250,0.508075,1.105159,2.503165,0.503490,1.205402,2.498467,0.506392,1.299932,2.513572,0.511402,1.394781,2.501494,0.504029,1.485805,2.470077,0.503490,1.205402,2.498467,0.347284,1.266291,2.514187,0.342303,1.012846,2.558303,0.330868,0.850130,2.473313,0.325151,0.768772,2.430817,0.338591,0.746320,2.393983,0.352793,0.726602,2.366846,0.325151,0.768772,2.430817,0.363609,0.748047,2.402059,0.503490,1.205402,2.498467,0.650142,1.293355,2.453306,0.725827,1.040179,2.514781,0.670146,0.886953,2.455469,0.642305,0.810340,2.425813,0.662436,0.777673,2.439774,0.675900,0.751236,2.454041,0.642305,0.810340,2.425813,0.645662,0.853133,2.406024,
0.000000,0.000000,0.000000,0.514449,0.907122,2.521926,0.406807,0.810882,2.493278,0.445496,0.427321,2.405199,0.445289,0.048129,2.544836,0.439043,0.036588,2.454217,0.437165,0.062929,2.415737,0.514449,0.907122,2.521926,0.619193,0.816144,2.464778,0.598728,0.429913,2.407440,0.618825,0.068014,2.549635,0.637835,0.040502,2.454088,0.646064,0.040609,2.403947,0.514449,0.907122,2.521926,0.512291,1.007278,2.516158,0.508151,1.105202,2.502996,0.503568,1.205450,2.498399,0.506261,1.299935,2.513823,0.511298,1.394762,2.501586,0.504084,1.485669,2.469796,0.503568,1.205450,2.498399,0.347348,1.266320,2.514054,0.342322,1.012971,2.558711,0.331066,0.850410,2.473401,0.325437,0.769129,2.430746,0.339258,0.746468,2.394182,0.353764,0.726627,2.367295,0.325437,0.769129,2.430746,0.364215,0.748453,2.402386,0.503568,1.205450,2.498399,0.650256,1.293452,2.453449,0.726057,1.040305,2.514904,0.670355,0.887155,2.455414,0.642503,0.810580,2.425670,0.662633,0.777990,2.439811,0.676086,0.751622,2.454215,0.642503,0.810580,2.425670,0.646120,0.853389,2.405960,
0.000000,0.000000,0.000000,0.514371,0.907218,2.521788,0.406850,0.810828,2.493192,0.445505,0.427302,2.404945,0.445352,0.048187,2.544791,0.439091,0.036539,2.454187,0.437224,0.063138,2.415884,0.514371,0.907218,2.521788,0.619202,0.816422,2.464510,0.598837,0.430132,2.407539,0.618708,0.068235,2.549771,0.637583,0.040808,2.454172,0.645832,0.040278,2.404038,0.514371,0.907218,2.521788,0.512288,1.007378,2.516066,0.508263,1.105313,2.502949,0.503708,1.205564,2.498398,0.506094,1.300042,2.513916,0.511084,1.394849,2.501506,0.503995,1.485661,2.469418,0.503708,1.205564,2.498398,0.347464,1.266454,2.513735,0.342368,1.013242,2.559156,0.331248,0.850711,2.473772,0.325687,0.769445,2.431079,0.339891,0.746675,2.394731,0.354697,0.726779,2.368049,0.325687,0.769445,2.431079,0.364779,0.748845,2.403097,0.503708,1.205564,2.498398,0.650513,1.293565,2.453828,0.726474,1.040468,2.515290,0.670727,0.887358,2.455741,0.642853,0.810803,2.425967,0.662961,0.778251,2.440228,0.676390,0.751921,2.454724,0.642853,0.810803,2.425967,0.646635,0.853608,2.406281,
0.000000,0.000000,0.000000,0.514278,0.907032,2.521794,0.406833,0.810714,2.492676,0.445810,0.427157,2.404706,0.445512,0.048162,2.544875,0.439388,0.036650,2.454244,0.437532,0.062632,2.415520,0.514278,0.907032,2.521794,0.619285,0.816296,2.464744,0.599295,0.430019,2.407559,0.618873,0.068004,2.549533,0.637668,0.040618,2.453907,0.645883,0.040176,2.403766,0.514278,0.907032,2.521794,0.512240,1.007192,2.516054,0.508209,1.105120,2.502886,0.503546,1.205366,2.498343,0.505859,1.299860,2.513778,0.510727,1.394663,2.501293,0.503505,1.485442,2.469142,0.503546,1.205366,2.498343,0.347212,1.266075,2.513475,0.342009,1.013172,2.560573,0.332829,0.849689,2.476789,0.328239,0.767948,2.434897,0.340404,0.746096,2.397267,0.353564,0.726691,2.369389,0.328239,0.767948,2.434897,0.365586,0.746842,2.404975,0.503546,1.205366,2.498343,0.650311,1.293542,2.453988,0.726316,1.040507,2.515647,0.670510,0.887396,2.456153,0.642608,0.810841,2.426405,0.662725,0.778288,2.440648,0.676162,0.751954,2.455129,0.642608,0.810841,2.426405,0.646391,0.853668,2.406766,
