root:x,root:y,root:z,lhipjoint:x,lhipjoint:y,lhipjoint:z,lfemur:x,lfemur:y,lfemur:z,ltibia:x,ltibia:y,ltibia:z,lfoot:x,lfoot:y,lfoot:z,ltoes:x,ltoes:y,ltoes:z,ltoes_end:x,ltoes_end:y,ltoes_end:z,rhipjoint:x,rhipjoint:y,rhipjoint:z,rfemur:x,rfemur:y,rfemur:z,rtibia:x,rtibia:y,rtibia:z,rfoot:x,rfoot:y,rfoot:z,rtoes:x,rtoes:y,rtoes:z,rtoes_end:x,rtoes_end:y,rtoes_end:z,lowerback:x,lowerback:y,lowerback:z,upperback:x,upperback:y,upperback:z,thorax:x,thorax:y,thorax:z,lowerneck:x,lowerneck:y,lowerneck:z,upperneck:x,upperneck:y,upperneck:z,head:x,head:y,head:z,head_end:x,head_end:y,head_end:z,lclavicle:x,lclavicle:y,lclavicle:z,lhumerus:x,lhumerus:y,lhumerus:z,lradius:x,lradius:y,lradius:z,lwrist:x,lwrist:y,lwrist:z,lhand:x,lhand:y,lhand:z,lfingers:x,lfingers:y,lfingers:z,lfingers_end:x,lfingers_end:y,lfingers_end:z,lthumb:x,lthumb:y,lthumb:z,lthumb_end:x,lthumb_end:y,lthumb_end:z,rclavicle:x,rclavicle:y,rclavicle:z,rhumerus:x,rhumerus:y,rhumerus:z,rradius:x,rradius:y,rradius:z,rwrist:x,rwrist:y,rwrist:z,rhand:x,rhand:y,rhand:z,rfingers:x,rfingers:y,rfingers:z,rfingers_end:x,rfingers_end:y,rfingers_end:z,rthumb:x,rthumb:y,rthumb:z,rthumb_end:x,rthumb_end:y,rthumb_end:z,
0.000000,0.000000,0.000000,0.545405,0.908010,2.521992,0.433588,0.814765,2.500271,0.471116,0.429177,2.420975,0.468467,0.047527,2.553722,0.470522,0.036396,2.462860,0.471383,0.061577,2.423576,0.545405,0.908010,2.521992,0.642508,0.817241,2.452377,0.574220,0.432483,2.439014,0.593129,0.070146,2.580254,0.606544,0.058824,2.480557,0.613802,0.046237,2.431867,0.545405,0.908010,2.521992,0.547832,1.008318,2.520768,0.548982,1.106798,2.511822,0.550607,1.207232,2.510442,0.568856,1.301101,2.515758,0.584170,1.395577,2.518387,0.581072,1.492102,2.518120,0.550607,1.207232,2.510442,0.402085,1.277315,2.547651,0.392864,1.021543,2.574127,0.357801,0.861950,2.489680,0.340269,0.782154,2.447456,0.348131,0.760168,2.408775,0.358065,0.740645,2.379669,0.340269,0.782154,2.447456,0.374011,0.760820,2.413664,0.550607,1.207232,2.510442,0.695994,1.287242,2.449260,0.733644,1.021267,2.487275,0.697562,0.859488,2.436067,0.679521,0.778598,2.410463,0.707538,0.750695,2.400277,0.729876,0.726906,2.395938,0.679521,0.778598,2.410463,0.698247,0.735573,2.416146,
0.000000,0.000000,0.000000,0.545514,0.908094,2.521902,0.433852,0.814683,2.500098,0.470970,0.429139,2.420398,0.468455,0.047625,2.553539,0.470529,0.036479,2.462679,0.471394,0.061190,2.423097,0.545514,0.908094,2.521902,0.642777,0.817527,2.452247,0.574565,0.432739,2.439377,0.593051,0.070260,2.580308,0.606651,0.058565,2.480679,0.613997,0.045735,2.432066,0.545514,0.908094,2.521902,0.547935,1.008404,2.520759,0.549128,1.106887,2.511865,0.550753,1.207322,2.510501,0.568808,1.301228,2.515814,0.584165,1.395701,2.518323,0.581217,1.492230,2.517915,0.550753,1.207322,2.510501,0.402217,1.277398,2.547668,0.393154,1.021657,2.574490,0.359285,0.866685,2.481391,0.342350,0.789200,2.434842,0.350866,0.761097,2.400502,0.361378,0.737135,2.375160,0.342350,0.789200,2.434842,0.376714,0.763332,2.405084,0.550753,1.207322,2.510501,0.696162,1.287342,2.449383,0.733688,1.021332,2.487278,0.697638,0.859514,2.436170,0.679613,0.778605,2.410616,0.707590,0.750664,2.400425,0.729894,0.726844,2.396081,0.679613,0.778605,2.410616,0.698283,0.735555,2.416298,
0.000000,0.000000,0.000000,0.545639,0.908238,2.521836,0.434078,0.814691,2.500098,0.471132,0.429131,2.420443,0.468455,0.047622,2.553594,0.470653,0.036518,2.462732,0.471586,0.060246,2.422555,0.545639,0.908238,2.521836,0.643002,0.817725,2.452250,0.574723,0.432949,2.439377,0.593008,0.070421,2.580210,0.606918,0.058363,2.480668,0.614390,0.045745,2.432018,0.545639,0.908238,2.521836,0.548046,1.008548,2.520707,0.549282,1.107030,2.511809,0.550962,1.207463,2.510369,0.568863,1.301394,2.515768,0.584218,1.395868,2.518244,0.581352,1.492399,2.517756,0.550962,1.207463,2.510369,0.402506,1.277652,2.547643,0.393509,1.021862,2.574017,0.358457,0.862314,2.489480,0.340931,0.782540,2.447212,0.348355,0.760532,2.408455,0.357944,0.740973,2.379259,0.340931,0.782540,2.447212,0.374277,0.761047,2.413129,0.550962,1.207463,2.510369,0.696351,1.287355,2.449037,0.734087,1.021392,2.487050,0.698012,0.859589,2.435910,0.679974,0.778688,2.410341,0.707949,0.750753,2.400125,0.730252,0.726935,2.395762,0.679974,0.778688,2.410341,0.698647,0.735636,2.415994,
0.000000,0.000000,0.000000,0.545726,0.908310,2.521830,0.434212,0.814716,2.500053,0.471256,0.429135,2.420495,0.468504,0.047644,2.553695,0.470719,0.036551,2.462833,0.471660,0.060456,2.422761,0.545726,0.908310,2.521830,0.643172,0.817791,2.452370,0.574859,0.433020,2.439533,0.593157,0.070440,2.580231,0.607165,0.058650,2.480671,0.614676,0.046359,2.431944,0.545726,0.908310,2.521830,0.548098,1.008621,2.520716,0.549358,1.107101,2.511790,0.551119,1.207531,2.510238,0.569123,1.301442,2.515631,0.584475,1.395912,2.518272,0.581568,1.492443,2.517976,0.551119,1.207531,2.510238,0.402724,1.277880,2.547451,0.393824,1.022119,2.574145,0.359878,0.866125,2.482799,0.342905,0.788128,2.437126,0.350197,0.761492,2.401365,0.359732,0.738525,2.374747,0.342905,0.788128,2.437126,0.376163,0.762950,2.405575,0.551119,1.207531,2.510238,0.696566,1.287238,2.448804,0.734233,1.021265,2.486822,0.698224,0.859437,2.435719,0.680220,0.778522,2.410167,0.708160,0.750565,2.399921,0.730438,0.726728,2.395532,0.680220,0.778522,2.410167,0.698859,0.735452,2.415795,
0.000000,0.000000,0.000000,0.545816,0.908328,2.521806,0.434223,0.814858,2.499899,0.471369,0.429255,2.420500,0.468543,0.047734,2.553613,0.470732,0.036639,2.462750,0.471662,0.060980,2.422941,0.545816,0.908328,2.521806,0.643240,0.817704,2.452451,0.574892,0.432937,2.439703,0.593338,0.070391,2.580470,0.607079,0.059359,2.480785,0.614489,0.047051,2.432047,0.545816,0.908328,2.521806,0.548123,1.008641,2.520734,0.549331,1.107118,2.511768,0.551133,1.207544,2.510072,0.569179,1.301435,2.515678,0.584609,1.395891,2.518385,0.581793,1.492424,2.518041,0.551133,1.207544,2.510072,0.402748,1.278008,2.547107,0.393704,1.022239,2.573675,0.358791,0.862777,2.488919,0.341335,0.783046,2.446541,0.348559,0.760976,2.407783,0.357986,0.741352,2.378576,0.341335,0.783046,2.446541,0.374497,0.761390,2.412381,0.551133,1.207544,2.510072,0.696644,1.287103,2.448594,0.734151,1.021092,2.486503,0.698176,0.859236,2.435465,0.680188,0.778307,2.409946,0.708088,0.750319,2.399672,0.730335,0.726458,2.395261,0.680188,0.778307,2.409946,0.698783,0.735215,2.415551,
0.000000,0.000000,0.000000,0.545912,0.908334,2.521770,0.434212,0.814975,2.499936,0.471304,0.429363,2.420552,0.468569,0.047766,2.553450,0.470619,0.036673,2.462583,0.471494,0.061281,2.422938,0.545912,0.908334,2.521770,0.643219,0.817573,2.452431,0.574878,0.432808,2.439556,0.593274,0.070306,2.580442,0.606726,0.059347,2.480710,0.614023,0.046530,2.432086,0.545912,0.908334,2.521770,0.548150,1.008649,2.520693,0.549290,1.107126,2.511722,0.551123,1.207551,2.509997,0.569207,1.301422,2.515826,0.584746,1.395862,2.518439,0.582059,1.492398,2.517857,0.551123,1.207551,2.509997,0.402720,1.278070,2.546856,0.393635,1.022330,2.573688,0.359735,0.865760,2.483315,0.342785,0.787475,2.438129,0.350335,0.761671,2.401816,0.360054,0.739312,2.374750,0.342785,0.787475,2.438129,0.376265,0.762958,2.406293,0.551123,1.207551,2.509997,0.696721,1.287048,2.448646,0.734255,1.021044,2.486570,0.698207,0.859211,2.435507,0.680183,0.778295,2.409976,0.708045,0.750281,2.399668,0.730263,0.726398,2.395229,0.680183,0.778295,2.409976,0.698734,0.735179,2.415545,
0.000000,0.000000,0.000000,0.545968,0.908310,2.521830,0.434283,0.814928,2.500013,0.471623,0.429288,2.420885,0.468605,0.047650,2.553660,0.470663,0.036620,2.462786,0.471562,0.061197,2.423122,0.545968,0.908310,2.521830,0.643288,0.817558,2.452496,0.574939,0.432803,2.439379,0.593197,0.070321,2.580333,0.606703,0.058932,2.480656,0.614020,0.045941,2.432081,0.545968,0.908310,2.521830,0.548185,1.008625,2.520726,0.549334,1.107101,2.511753,0.551206,1.207527,2.510061,0.569200,1.301426,2.515703,0.584807,1.395854,2.518346,0.582263,1.492395,2.517891,0.551206,1.207527,2.510061,0.402813,1.278089,2.546876,0.393771,1.022316,2.573402,0.358953,0.862932,2.488460,0.341543,0.783240,2.445988,0.349079,0.761209,2.407267,0.358751,0.741630,2.378112,0.341543,0.783240,2.445988,0.374987,0.761713,2.412023,0.551206,1.207527,2.510061,0.696861,1.286989,2.448801,0.734427,1.020999,2.486791,0.698340,0.859213,2.435605,0.680297,0.778321,2.410011,0.708098,0.750228,2.399755,0.730256,0.726282,2.395358,0.680297,0.778321,2.410011,0.698716,0.735153,2.415617,
0.000000,0.000000,0.000000,0.546020,0.908232,2.521956,0.434288,0.814927,2.500058,0.471950,0.429262,2.421205,0.468504,0.047579,2.553839,0.470835,0.036651,2.462959,0.471870,0.060296,2.422736,0.546020,0.908232,2.521956,0.643301,0.817474,2.452575,0.574950,0.432723,2.439339,0.593286,0.070254,2.580318,0.606774,0.058781,2.480649,0.614068,0.045957,2.432026,0.546020,0.908232,2.521956,0.548272,1.008546,2.520819,0.549450,1.107019,2.511811,0.551360,1.207444,2.510138,0.569308,1.301373,2.515412,0.584920,1.395795,2.518239,0.582416,1.492337,2.518201,0.551360,1.207444,2.510138,0.403024,1.278056,2.547090,0.394048,1.022322,2.574006,0.360175,0.865789,2.483557,0.343239,0.787523,2.438333,0.350958,0.761667,2.402093,0.360811,0.739279,2.375099,0.343239,0.787523,2.438333,0.376872,0.763020,2.406648,0.551360,1.207444,2.510138,0.696995,1.286862,2.448775,0.734504,1.020868,2.486801,0.698489,0.859105,2.435495,0.680482,0.778224,2.409841,0.708284,0.750105,2.399661,0.730435,0.726141,2.395325,0.680482,0.778224,2.409841,0.698861,0.735048,2.415516,
0.000000,0.000000,0.000000,0.546101,0.908202,2.521992,0.434253,0.815021,2.500151,0.471968,0.429355,2.421330,0.468450,0.047576,2.553684,0.470907,0.036694,2.462802,0.471998,0.059839,2.422291,0.546101,0.908202,2.521992,0.643244,0.817338,2.452557,0.574849,0.432595,2.439313,0.593508,0.070149,2.580308,0.606634,0.058991,2.480554,0.613769,0.046057,2.431937,0.546101,0.908202,2.521992,0.548391,1.008514,2.520833,0.549565,1.106987,2.511822,0.551477,1.207413,2.510176,0.569413,1.301332,2.515661,0.585031,1.395756,2.518391,0.582542,1.492299,2.518134,0.551477,1.207413,2.510176,0.403159,1.278020,2.547209,0.394089,1.022294,2.574184,0.359580,0.863636,2.487769,0.342326,0.784307,2.444562,0.349917,0.761158,2.406510,0.359636,0.740746,2.377947,0.342326,0.784307,2.444562,0.375822,0.761855,2.411254,0.551477,1.207413,2.510176,0.697090,1.286844,2.448776,0.734501,1.020828,2.486739,0.698568,0.859023,2.435507,0.680601,0.778121,2.409890,0.708475,0.750083,2.399681,0.730692,0.726184,2.395323,0.680601,0.778121,2.409890,0.699122,0.735004,2.415557,
0.000000,0.000000,0.000000,0.546213,0.908298,2.521950,0.434363,0.815095,2.500214,0.472124,0.429424,2.421436,0.468548,0.047585,2.553615,0.470860,0.036699,2.462730,0.471893,0.060763,2.422756,0.546213,0.908298,2.521950,0.643346,0.817372,2.452582,0.574835,0.432650,2.439336,0.593459,0.070251,2.580456,0.606616,0.058945,2.480724,0.613777,0.045744,2.432182,0.546213,0.908298,2.521950,0.548500,1.008611,2.520813,0.549673,1.107088,2.511847,0.551587,1.207514,2.510210,0.569435,1.301458,2.515542,0.585067,1.395876,2.518410,0.582636,1.492420,2.518413,0.551587,1.207514,2.510210,0.403238,1.278118,2.547123,0.394094,1.022401,2.574156,0.359390,0.863077,2.489054,0.342039,0.783416,2.446503,0.349543,0.761056,2.407965,0.359183,0.741217,2.378974,0.342039,0.783416,2.446503,0.375449,0.761526,2.412737,0.551587,1.207514,2.510210,0.697251,1.286948,2.448937,0.734604,1.020882,2.486603,0.698580,0.859050,2.435522,0.680568,0.778133,2.409982,0.708396,0.750080,2.399692,0.730587,0.726169,2.395269,0.680568,0.778133,2.409982,0.699073,0.735002,2.415586,
