root:x,root:y,root:z,lhipjoint:x,lhipjoint:y,lhipjoint:z,lfemur:x,lfemur:y,lfemur:z,ltibia:x,ltibia:y,ltibia:z,lfoot:x,lfoot:y,lfoot:z,ltoes:x,ltoes:y,ltoes:z,ltoes_end:x,ltoes_end:y,ltoes_end:z,rhipjoint:x,rhipjoint:y,rhipjoint:z,rfemur:x,rfemur:y,rfemur:z,rtibia:x,rtibia:y,rtibia:z,rfoot:x,rfoot:y,rfoot:z,rtoes:x,rtoes:y,rtoes:z,rtoes_end:x,rtoes_end:y,rtoes_end:z,lowerback:x,lowerback:y,lowerback:z,upperback:x,upperback:y,upperback:z,thorax:x,thorax:y,thorax:z,lowerneck:x,lowerneck:y,lowerneck:z,upperneck:x,upperneck:y,upperneck:z,head:x,head:y,head:z,head_end:x,head_end:y,head_end:z,lclavicle:x,lclavicle:y,lclavicle:z,lhumerus:x,lhumerus:y,lhumerus:z,lradius:x,lradius:y,lradius:z,lwrist:x,lwrist:y,lwrist:z,lhand:x,lhand:y,lhand:z,lfingers:x,lfingers:y,lfingers:z,lfingers_end:x,lfingers_end:y,lfingers_end:z,lthumb:x,lthumb:y,lthumb:z,lthumb_end:x,lthumb_end:y,lthumb_end:z,rclavicle:x,rclavicle:y,rclavicle:z,rhumerus:x,rhumerus:y,rhumerus:z,rradius:x,rradius:y,rradius:z,rwrist:x,rwrist:y,rwrist:z,rhand:x,rhand:y,rhand:z,rfingers:x,rfingers:y,rfingers:z,rfingers_end:x,rfingers_end:y,rfingers_end:z,rthumb:x,rthumb:y,rthumb:z,rthumb_end:x,rthumb_end:y,rthumb_end:z,
0.000000,0.000000,0.000000,0.516823,0.928650,1.345608,0.412182,0.835601,1.300203,0.450951,0.444326,1.258081,0.445928,0.059860,1.382364,0.447701,0.047976,1.291591,0.448674,0.071452,1.251268,0.516823,0.928650,1.345608,0.626468,0.839013,1.296035,0.590874,0.449640,1.294446,0.586373,0.075567,1.402349,0.603335,0.043648,1.307792,0.611779,0.041564,1.257730,0.516823,0.928650,1.345608,0.517295,1.028763,1.338795,0.517655,1.126587,1.324309,0.517133,1.227006,1.321590,0.504832,1.318940,1.345453,0.511628,1.412729,1.363471,0.519955,1.508943,1.363113,0.517133,1.227006,1.321590,0.362380,1.293279,1.317814,0.359800,1.041808,1.372230,0.348793,0.866614,1.317307,0.343289,0.779016,1.289846,0.353196,0.748662,1.257878,0.364734,0.723062,1.234674,0.343289,0.779016,1.289846,0.378838,0.751307,1.263313,0.517133,1.227006,1.321590,0.671417,1.310402,1.298703,0.708474,1.050861,1.368494,0.692112,0.885355,1.319130,0.683931,0.802602,1.294449,0.715598,0.776969,1.291718,0.740116,0.755057,1.293280,0.683931,0.802602,1.294449,0.704186,0.761389,1.305644,
0.000000,0.000000,0.000000,0.516742,0.928788,1.345518,0.412105,0.835745,1.300090,0.450998,0.444462,1.258145,0.446058,0.059927,1.382217,0.447750,0.047948,1.291456,0.448690,0.071552,1.251206,0.516742,0.928788,1.345518,0.626394,0.839119,1.296020,0.590900,0.449736,1.294662,0.586397,0.075607,1.402373,0.603501,0.043624,1.307864,0.612004,0.041973,1.257796,0.516742,0.928788,1.345518,0.517199,1.028899,1.338680,0.517546,1.126719,1.324167,0.517022,1.227137,1.321419,0.504773,1.319065,1.345335,0.511646,1.412854,1.363323,0.520048,1.509062,1.362892,0.517022,1.227137,1.321419,0.362269,1.293403,1.317519,0.359706,1.041966,1.372092,0.348695,0.866714,1.317353,0.343190,0.779089,1.289983,0.353192,0.748672,1.258104,0.364805,0.723033,1.234980,0.343190,0.779089,1.289983,0.378822,0.751369,1.263573,0.517022,1.227137,1.321419,0.671318,1.310534,1.298613,0.708495,1.051046,1.368536,0.692118,0.885561,1.319109,0.683930,0.802818,1.294396,0.715594,0.777152,1.291963,0.740084,0.755226,1.293762,0.683930,0.802818,1.294396,0.704075,0.761624,1.305859,
0.000000,0.000000,0.000000,0.516683,0.928830,1.345494,0.412131,0.835718,1.300012,0.451033,0.444415,1.258261,0.446096,0.059811,1.382118,0.447690,0.047777,1.291362,0.448595,0.071630,1.251258,0.516683,0.928830,1.345494,0.626419,0.839237,1.296044,0.590889,0.449859,1.294609,0.586428,0.075720,1.402289,0.603497,0.043601,1.307818,0.611958,0.042746,1.257724,0.516683,0.928830,1.345494,0.517148,1.028940,1.338642,0.517527,1.126753,1.324085,0.517008,1.227170,1.321264,0.504709,1.319112,1.345096,0.511662,1.412878,1.363172,0.520179,1.509077,1.362894,0.517008,1.227170,1.321264,0.362260,1.293440,1.317263,0.359618,1.042055,1.372069,0.348579,0.866785,1.317393,0.343060,0.779151,1.290056,0.353144,0.748599,1.258332,0.364817,0.722861,1.235348,0.343060,0.779151,1.290056,0.378760,0.751316,1.263858,0.517008,1.227170,1.321264,0.671316,1.310542,1.298451,0.708636,1.051114,1.368521,0.692248,0.885623,1.319117,0.684054,0.802877,1.294415,0.715779,0.777266,1.292204,0.740305,0.755396,1.294183,0.684054,0.802877,1.294415,0.704237,0.761769,1.306115,
0.000000,0.000000,0.000000,0.516715,0.928788,1.345614,0.412194,0.835609,1.300198,0.451044,0.444302,1.258445,0.445976,0.059628,1.382079,0.447558,0.047661,1.291314,0.448469,0.071396,1.251140,0.516715,0.928788,1.345614,0.626479,0.839222,1.296177,0.590892,0.449849,1.294820,0.586355,0.075643,1.402265,0.603356,0.043417,1.307819,0.611788,0.042600,1.257719,0.516715,0.928788,1.345614,0.517154,1.028894,1.338697,0.517525,1.126694,1.324053,0.517010,1.227107,1.321131,0.504625,1.319059,1.344883,0.511602,1.412815,1.363004,0.520184,1.509008,1.362815,0.517010,1.227107,1.321131,0.362263,1.293378,1.317055,0.359578,1.042054,1.372140,0.348443,0.866790,1.317468,0.342876,0.779157,1.290132,0.353082,0.748575,1.258477,0.364847,0.722820,1.235559,0.342876,0.779157,1.290132,0.378679,0.751325,1.264074,0.517010,1.227107,1.321131,0.671321,1.310453,1.298243,0.708797,1.051077,1.368423,0.692370,0.885592,1.319010,0.684156,0.802850,1.294304,0.715829,0.777160,1.292281,0.740298,0.755240,1.294409,0.684156,0.802850,1.294304,0.704201,0.761728,1.306192,
0.000000,0.000000,0.000000,0.516737,0.928800,1.345680,0.412230,0.835578,1.300320,0.450992,0.444270,1.258496,0.445971,0.059558,1.382012,0.447419,0.047628,1.291240,0.448281,0.071447,1.251115,0.516737,0.928800,1.345680,0.626514,0.839252,1.296238,0.590897,0.449880,1.295016,0.586388,0.075630,1.402306,0.603327,0.043594,1.307784,0.611743,0.042233,1.257693,0.516737,0.928800,1.345680,0.517152,1.028902,1.338716,0.517520,1.126692,1.324000,0.517024,1.227103,1.320987,0.504496,1.319055,1.344661,0.511495,1.412813,1.362762,0.520172,1.508998,1.362568,0.517024,1.227103,1.320987,0.362289,1.293400,1.316875,0.359543,1.042145,1.372270,0.348535,0.866887,1.317551,0.343032,0.779258,1.290191,0.353218,0.748709,1.258498,0.364972,0.722981,1.235544,0.343032,0.779258,1.290191,0.378821,0.751475,1.264062,0.517024,1.227103,1.320987,0.671347,1.310398,1.297999,0.708991,1.051110,1.368415,0.692457,0.885629,1.319026,0.684190,0.802889,1.294331,0.715790,0.777106,1.292324,0.740192,0.755114,1.294466,0.684190,0.802889,1.294331,0.704105,0.761704,1.306221,
0.000000,0.000000,0.000000,0.516679,0.928812,1.345590,0.412199,0.835586,1.300175,0.450885,0.444260,1.258446,0.445974,0.059619,1.382189,0.447363,0.047719,1.291412,0.448197,0.071556,1.251297,0.516679,0.928812,1.345590,0.626484,0.839282,1.296179,0.590934,0.449904,1.295111,0.586466,0.075633,1.402331,0.603357,0.043596,1.307801,0.611754,0.042103,1.257710,0.516679,0.928812,1.345590,0.517100,1.028916,1.338645,0.517477,1.126704,1.323921,0.516977,1.227114,1.320867,0.504311,1.319054,1.344516,0.511371,1.412804,1.362632,0.520194,1.508975,1.362461,0.516977,1.227114,1.320867,0.362239,1.293404,1.316750,0.359381,1.042208,1.372406,0.348552,0.866949,1.317655,0.343138,0.779319,1.290280,0.353244,0.748780,1.258551,0.364938,0.723059,1.235560,0.343138,0.779319,1.290280,0.378860,0.751534,1.264060,0.516977,1.227114,1.320867,0.671295,1.310404,1.297824,0.709069,1.051181,1.368407,0.692461,0.885643,1.319236,0.684156,0.802873,1.294650,0.715755,0.777102,1.292498,0.740169,0.755111,1.294523,0.684156,0.802873,1.294650,0.704121,0.761676,1.306411,
0.000000,0.000000,0.000000,0.516622,0.928830,1.345530,0.412118,0.835635,1.300108,0.450887,0.444320,1.258348,0.445867,0.059776,1.382387,0.447562,0.047989,1.291600,0.448510,0.071348,1.251207,0.516622,0.928830,1.345530,0.626405,0.839252,1.296158,0.590959,0.449863,1.295374,0.586394,0.075533,1.402381,0.603292,0.043195,1.307955,0.611693,0.041958,1.257858,0.516622,0.928830,1.345530,0.517016,1.028934,1.338593,0.517366,1.126723,1.323869,0.516874,1.227132,1.320790,0.504196,1.319076,1.344417,0.511306,1.412818,1.362558,0.520201,1.508982,1.362427,0.516874,1.227132,1.320790,0.362143,1.293432,1.316620,0.359163,1.042268,1.372414,0.348405,0.866982,1.317736,0.343026,0.779339,1.290397,0.353109,0.748850,1.258613,0.364788,0.723165,1.235572,0.343026,0.779339,1.290397,0.378729,0.751603,1.264100,0.516874,1.227132,1.320790,0.671203,1.310405,1.297761,0.709152,1.051210,1.368354,0.692455,0.885682,1.319177,0.684106,0.802918,1.294589,0.715743,0.777183,1.292576,0.740180,0.755227,1.294713,0.684106,0.802918,1.294589,0.704088,0.761767,1.306481,
0.000000,0.000000,0.000000,0.516619,0.928974,1.345656,0.412145,0.835706,1.300313,0.450980,0.444423,1.258319,0.445823,0.059926,1.382499,0.447716,0.048133,1.291717,0.448744,0.071120,1.251113,0.516619,0.928974,1.345656,0.626430,0.839402,1.296335,0.591019,0.450010,1.295704,0.586356,0.075594,1.402407,0.603256,0.043277,1.307975,0.611667,0.041915,1.257883,0.516619,0.928974,1.345656,0.516952,1.029076,1.338678,0.517283,1.126857,1.323908,0.516823,1.227264,1.320756,0.504215,1.319232,1.344329,0.511333,1.412973,1.362470,0.520213,1.509139,1.362354,0.516823,1.227264,1.320756,0.362115,1.293609,1.316424,0.359089,1.042459,1.372278,0.348369,0.867154,1.317650,0.343009,0.779502,1.290336,0.353122,0.748986,1.258588,0.364828,0.723290,1.235574,0.343009,0.779502,1.290336,0.378741,0.751795,1.264049,0.516823,1.227264,1.320756,0.671195,1.310474,1.297783,0.709308,1.051361,1.368588,0.692543,0.885921,1.319139,0.684161,0.803201,1.294415,0.715865,0.777523,1.292752,0.740328,0.755626,1.295166,0.684161,0.803201,1.294415,0.704128,0.762133,1.306618,
0.000000,0.000000,0.000000,0.516608,0.929046,1.345830,0.412216,0.835655,1.300554,0.450983,0.444394,1.258293,0.445827,0.059922,1.382550,0.447687,0.048097,1.291772,0.448702,0.071217,1.251244,0.516608,0.929046,1.345830,0.626496,0.839571,1.296502,0.591079,0.450180,1.295874,0.586380,0.075697,1.402342,0.603350,0.043537,1.307868,0.611803,0.041937,1.257790,0.516608,0.929046,1.345830,0.516923,1.029139,1.338731,0.517269,1.126906,1.323864,0.516814,1.227312,1.320685,0.504237,1.319297,1.344206,0.511313,1.413043,1.362340,0.520131,1.509214,1.362234,0.516814,1.227312,1.320685,0.362111,1.293661,1.316269,0.359066,1.042522,1.372172,0.348321,0.867221,1.317538,0.342949,0.779571,1.290221,0.353090,0.748994,1.258540,0.364820,0.723257,1.235584,0.342949,0.779571,1.290221,0.378707,0.751840,1.263994,0.516814,1.227312,1.320685,0.671199,1.310510,1.297757,0.709301,1.051505,1.368959,0.692549,0.886064,1.319509,0.684173,0.803343,1.294784,0.715894,0.777685,1.293128,0.740370,0.755804,1.295549,0.684173,0.803343,1.294784,0.704165,0.762291,1.306996,
0.000000,0.000000,0.000000,0.516532,0.928932,1.345860,0.412161,0.835530,1.300559,0.450909,0.444302,1.257979,0.445858,0.059851,1.382308,0.447609,0.048051,1.291524,0.448576,0.071565,1.251222,0.516532,0.928932,1.345860,0.626438,0.839521,1.296458,0.591081,0.450124,1.295951,0.586353,0.075609,1.402301,0.603366,0.043482,1.307823,0.611837,0.042019,1.257744,0.516532,0.928932,1.345860,0.516846,1.029019,1.338667,0.517218,1.126773,1.323723,0.516804,1.227180,1.320570,0.504255,1.319177,1.344062,0.511248,1.412929,1.362196,0.519961,1.509110,1.362105,0.516804,1.227180,1.320570,0.362128,1.293592,1.316148,0.358958,1.042487,1.372196,0.348296,0.867201,1.317499,0.342965,0.779558,1.290151,0.353067,0.748992,1.258446,0.364768,0.723263,1.235466,0.342965,0.779558,1.290151,0.378690,0.751827,1.263878,0.516804,1.227180,1.320570,0.671225,1.310323,1.297685,0.709283,1.051331,1.368959,0.692558,0.885820,1.319734,0.684196,0.803065,1.295122,0.715873,0.777366,1.293269,0.740330,0.755447,1.295533,0.684196,0.803065,1.295122,0.704190,0.761963,1.307165,
0.000000,0.000000,0.000000,0.516461,0.928956,1.345806,0.412134,0.835529,1.300456,0.450846,0.444316,1.257701,0.445916,0.059902,1.382147,0.447611,0.048143,1.291357,0.448549,0.071949,1.251226,0.516461,0.928956,1.345806,0.626411,0.839587,1.296425,0.591077,0.450188,1.295979,0.586310,0.075687,1.402378,0.603298,0.043657,1.307863,0.611754,0.042305,1.257778,0.516461,0.928956,1.345806,0.516746,1.029037,1.338539,0.517128,1.126783,1.323534,0.516756,1.227190,1.320386,0.504127,1.319165,1.343920,0.511157,1.412918,1.362035,0.519963,1.509090,1.361895,0.516756,1.227190,1.320386,0.362108,1.293663,1.315866,0.358885,1.042590,1.372057,0.348349,0.867323,1.317274,0.343082,0.779689,1.289883,0.353159,0.749169,1.258127,0.364844,0.723475,1.235100,0.343082,0.779689,1.289883,0.378788,0.752012,1.263528,0.516756,1.227190,1.320386,0.671224,1.310274,1.297605,0.709398,1.051282,1.368822,0.692668,0.885701,1.319835,0.684303,0.802911,1.295342,0.716001,0.777255,1.293257,0.740497,0.755361,1.295338,0.684303,0.802911,1.295342,0.704414,0.761808,1.307185,
0.000000,0.000000,0.000000,0.516496,0.928956,1.345878,0.412233,0.835435,1.300572,0.450925,0.444237,1.257668,0.445925,0.059801,1.382045,0.447711,0.048130,1.291245,0.448684,0.072147,1.251242,0.516496,0.928956,1.345878,0.626508,0.839632,1.296555,0.591035,0.450246,1.295950,0.586263,0.075758,1.402396,0.603272,0.043693,1.307896,0.611739,0.042305,1.257815,0.516496,0.928956,1.345878,0.516729,1.029027,1.338464,0.517086,1.126757,1.323358,0.516704,1.227164,1.320208,0.504038,1.319142,1.343708,0.511102,1.412892,1.361825,0.519969,1.509059,1.361703,0.516704,1.227164,1.320208,0.362051,1.293618,1.315587,0.358904,1.042554,1.371821,0.348375,0.867288,1.317033,0.343111,0.779655,1.289639,0.353197,0.749181,1.257842,0.364892,0.723526,1.234777,0.343111,0.779655,1.289639,0.378827,0.752048,1.263224,0.516704,1.227164,1.320208,0.671177,1.310265,1.297528,0.709530,1.051324,1.368831,0.692781,0.885679,1.320070,0.684407,0.802856,1.295689,0.716142,0.777271,1.293316,0.740695,0.755421,1.295169,0.684407,0.802856,1.295689,0.704679,0.761759,1.307274,
0.000000,0.000000,0.000000,0.516545,0.928788,1.346010,0.412238,0.835275,1.300791,0.451041,0.444112,1.257661,0.445916,0.059622,1.381863,0.447836,0.048007,1.291058,0.448865,0.071860,1.250958,0.516545,0.928788,1.346010,0.626511,0.839431,1.296644,0.590955,0.450052,1.295930,0.586277,0.075568,1.402393,0.603284,0.043214,1.307992,0.611737,0.042236,1.257898,0.516545,0.928788,1.346010,0.516761,1.028856,1.338555,0.517078,1.126577,1.323391,0.516661,1.226982,1.320170,0.504150,1.319029,1.343479,0.511106,1.412783,1.361619,0.519771,1.508969,1.361606,0.516661,1.226982,1.320170,0.361984,1.293380,1.315549,0.358819,1.042327,1.371831,0.348285,0.867026,1.317160,0.343018,0.779375,1.289824,0.353066,0.748938,1.257978,0.364735,0.723312,1.234868,0.343018,0.779375,1.289824,0.378703,0.751809,1.263324,0.516661,1.226982,1.320170,0.671099,1.310119,1.297381,0.709391,1.051197,1.368785,0.692689,0.885535,1.320063,0.684338,0.802704,1.295702,0.716048,0.777087,1.293338,0.740579,0.755212,1.295198,0.684338,0.802704,1.295702,0.704566,0.761587,1.307295,
0.000000,0.000000,0.000000,0.516537,0.928806,1.346082,0.412186,0.835292,1.300965,0.451008,0.444144,1.257723,0.445916,0.059655,1.381932,0.447807,0.047962,1.291138,0.448824,0.071761,1.251005,0.516537,0.928806,1.346082,0.626457,0.839418,1.296669,0.590893,0.450040,1.295802,0.586341,0.075589,1.402384,0.603242,0.043073,1.308020,0.611632,0.042333,1.257911,0.516537,0.928806,1.346082,0.516787,1.028874,1.338629,0.517091,1.126590,1.323434,0.516610,1.226992,1.320124,0.504094,1.319063,1.343335,0.511008,1.412820,1.361475,0.519616,1.509011,1.361494,0.516610,1.226992,1.320124,0.361888,1.293293,1.315609,0.358814,1.042275,1.372055,0.348310,0.866932,1.317510,0.343058,0.779261,1.290237,0.353078,0.748815,1.258392,0.364727,0.723183,1.235278,0.343058,0.779261,1.290237,0.378720,0.751692,1.263710,0.516610,1.226992,1.320124,0.670974,1.310202,1.297097,0.709053,1.051284,1.368629,0.692413,0.885640,1.319826,0.684093,0.802817,1.295424,0.715759,0.777140,1.293148,0.740244,0.755219,1.295076,0.684093,0.802817,1.295424,0.704215,0.761668,1.307086,
