root:x,root:y,root:z,lhipjoint:x,lhipjoint:y,lhipjoint:z,lfemur:x,lfemur:y,lfemur:z,ltibia:x,ltibia:y,ltibia:z,lfoot:x,lfoot:y,lfoot:z,ltoes:x,ltoes:y,ltoes:z,ltoes_end:x,ltoes_end:y,ltoes_end:z,rhipjoint:x,rhipjoint:y,rhipjoint:z,rfemur:x,rfemur:y,rfemur:z,rtibia:x,rtibia:y,rtibia:z,rfoot:x,rfoot:y,rfoot:z,rtoes:x,rtoes:y,rtoes:z,rtoes_end:x,rtoes_end:y,rtoes_end:z,lowerback:x,lowerback:y,lowerback:z,upperback:x,upperback:y,upperback:z,thorax:x,thorax:y,thorax:z,lowerneck:x,lowerneck:y,lowerneck:z,upperneck:x,upperneck:y,upperneck:z,head:x,head:y,head:z,head_end:x,head_end:y,head_end:z,lclavicle:x,lclavicle:y,lclavicle:z,lhumerus:x,lhumerus:y,lhumerus:z,lradius:x,lradius:y,lradius:z,lwrist:x,lwrist:y,lwrist:z,lhand:x,lhand:y,lhand:z,lfingers:x,lfingers:y,lfingers:z,lfingers_end:x,lfingers_end:y,lfingers_end:z,lthumb:x,lthumb:y,lthumb:z,lthumb_end:x,lthumb_end:y,lthumb_end:z,rclavicle:x,rclavicle:y,rclavicle:z,rhumerus:x,rhumerus:y,rhumerus:z,rradius:x,rradius:y,rradius:z,rwrist:x,rwrist:y,rwrist:z,rhand:x,rhand:y,rhand:z,rfingers:x,rfingers:y,rfingers:z,rfingers_end:x,rfingers_end:y,rfingers_end:z,rthumb:x,rthumb:y,rthumb:z,rthumb_end:x,rthumb_end:y,rthumb_end:z,
0.000000,0.000000,0.000000,0.509193,0.907932,2.546484,0.414847,0.808568,2.492677,0.480085,0.424226,2.426351,0.449431,0.047871,2.570236,0.451011,0.046670,2.478694,0.453330,0.067614,2.437052,0.509193,0.907932,2.546484,0.627905,0.823280,2.511048,0.583248,0.438471,2.458058,0.574269,0.066718,2.573443,0.589455,0.038457,2.477432,0.597071,0.038064,2.427196,0.509193,0.907932,2.546484,0.509674,1.008276,2.546344,0.512203,1.106809,2.538323,0.511524,1.207250,2.536620,0.502098,1.300123,2.558029,0.506617,1.395745,2.556257,0.510581,1.488907,2.531119,0.511524,1.207250,2.536620,0.357741,1.273047,2.517219,0.356782,1.016830,2.540825,0.356709,0.872290,2.427077,0.356672,0.800019,2.370203,0.363255,0.787845,2.327192,0.372675,0.776668,2.293826,0.356672,0.800019,2.370203,0.388976,0.792978,2.329676,0.511524,1.207250,2.536620,0.666989,1.291403,2.531034,0.694279,1.024602,2.571997,0.668051,0.868228,2.501597,0.654937,0.790042,2.466397,0.619932,0.811050,2.465606,0.593127,0.829725,2.461546,0.654937,0.790042,2.466397,0.668549,0.832161,2.482976,
0.000000,0.000000,0.000000,0.509197,0.907866,2.546646,0.413454,0.810370,2.491898,0.478453,0.425392,2.429122,0.449377,0.047836,2.570160,0.451180,0.046924,2.478618,0.453455,0.067416,2.436749,0.509197,0.907866,2.546646,0.626680,0.821736,2.510681,0.581845,0.437445,2.454192,0.573952,0.066849,2.573317,0.589311,0.038080,2.477484,0.596945,0.038130,2.427249,0.509197,0.907866,2.546646,0.509820,1.008209,2.546789,0.512061,1.106749,2.538765,0.511394,1.207189,2.537055,0.503566,1.300631,2.556551,0.507042,1.396304,2.555255,0.508907,1.489941,2.531689,0.511394,1.207189,2.537055,0.357669,1.272997,2.517231,0.356659,1.016717,2.540142,0.355638,0.872389,2.426128,0.355127,0.800225,2.369121,0.363464,0.787210,2.326664,0.374239,0.775380,2.293940,0.355127,0.800225,2.369121,0.389067,0.792381,2.330107,0.511394,1.207189,2.537055,0.666880,1.291331,2.531890,0.693581,1.024459,2.572777,0.667469,0.868132,2.502231,0.654412,0.789969,2.466958,0.619291,0.810774,2.466010,0.592392,0.829286,2.461825,0.654412,0.789969,2.466958,0.667690,0.832174,2.483588,
0.000000,0.000000,0.000000,0.509461,0.907824,2.547012,0.412461,0.812159,2.491257,0.476740,0.426465,2.432245,0.449455,0.047619,2.570145,0.451038,0.046666,2.478599,0.453112,0.066803,2.436548,0.509461,0.907824,2.547012,0.625788,0.820343,2.510550,0.580627,0.436638,2.450455,0.574043,0.067309,2.573529,0.589333,0.038729,2.477628,0.596863,0.038737,2.427378,0.509461,0.907824,2.547012,0.509974,1.008168,2.547216,0.511749,1.106698,2.538965,0.511072,1.207137,2.537159,0.502729,1.300355,2.557490,0.506858,1.395999,2.555901,0.509728,1.489410,2.531554,0.511072,1.207137,2.537159,0.357360,1.272908,2.517115,0.356185,1.016587,2.539563,0.354654,0.872235,2.425586,0.353888,0.800059,2.368598,0.363670,0.786529,2.326613,0.375543,0.774269,2.294431,0.353888,0.800059,2.368598,0.389170,0.791544,2.330938,0.511072,1.207137,2.537159,0.666553,1.291292,2.532072,0.692913,1.024356,2.572767,0.666901,0.868087,2.502056,0.653896,0.789953,2.466701,0.618633,0.810520,2.465793,0.591605,0.828848,2.461637,0.653896,0.789953,2.466701,0.666857,0.832218,2.483428,
0.000000,0.000000,0.000000,0.509807,0.907392,2.547516,0.410113,0.815594,2.490037,0.474542,0.429430,2.434354,0.449053,0.049745,2.570276,0.450645,0.048790,2.478730,0.452584,0.068147,2.436308,0.509807,0.907392,2.547516,0.623570,0.817215,2.509565,0.578833,0.433805,2.447305,0.574073,0.065441,2.573320,0.589216,0.037270,2.477275,0.596618,0.036549,2.427010,0.509807,0.907392,2.547516,0.510006,1.007737,2.547520,0.510792,1.106225,2.538627,0.510220,1.206664,2.536818,0.503062,1.300122,2.556491,0.506816,1.395785,2.555223,0.508597,1.489420,2.531642,0.510220,1.206664,2.536818,0.356585,1.272593,2.516707,0.355200,1.016257,2.538963,0.352773,0.871746,2.425203,0.351559,0.799490,2.368323,0.362834,0.785479,2.326873,0.375803,0.772755,2.295300,0.351559,0.799490,2.368323,0.388229,0.789959,2.332267,0.510220,1.206664,2.536818,0.665790,1.290658,2.531796,0.691930,1.023694,2.572451,0.665961,0.867460,2.501647,0.652976,0.789343,2.466244,0.617631,0.809773,2.465445,0.590521,0.828001,2.461376,0.652976,0.789343,2.466244,0.665751,0.831600,2.483137,
0.000000,0.000000,0.000000,0.509877,0.907404,2.547750,0.410183,0.815438,2.490541,0.473898,0.429010,2.435881,0.449220,0.048623,2.569978,0.450819,0.047629,2.478434,0.452685,0.066300,2.435702,0.509877,0.907404,2.547750,0.623659,0.817234,2.509837,0.578530,0.434140,2.445941,0.574361,0.066235,2.573310,0.589293,0.039082,2.476939,0.596609,0.037070,2.426697,0.509877,0.907404,2.547750,0.510032,1.007749,2.547790,0.510835,1.106243,2.538975,0.510342,1.206683,2.537168,0.502905,1.299922,2.557756,0.507424,1.395550,2.556302,0.510205,1.488995,2.532075,0.510342,1.206683,2.537168,0.356770,1.272732,2.516964,0.355016,1.016390,2.539126,0.350900,0.871829,2.425478,0.348843,0.799549,2.368654,0.362073,0.784727,2.328074,0.376467,0.771269,2.297437,0.348843,0.799549,2.368654,0.387233,0.788595,2.334865,0.510342,1.206683,2.537168,0.665980,1.290556,2.532244,0.691861,1.023582,2.572995,0.666158,0.867353,2.502084,0.653306,0.789238,2.466628,0.617985,0.809709,2.465817,0.590899,0.827970,2.461740,0.653306,0.789238,2.466628,0.666166,0.831501,2.483440,
0.000000,0.000000,0.000000,0.509900,0.907560,2.547876,0.410345,0.815168,2.491112,0.473553,0.428598,2.436869,0.449422,0.047687,2.569572,0.450551,0.046499,2.478022,0.452219,0.065387,2.435378,0.509900,0.907560,2.547876,0.623844,0.817542,2.510089,0.578198,0.434685,2.445150,0.574396,0.067058,2.573333,0.589161,0.041712,2.476446,0.596406,0.038960,2.426229,0.509900,0.907560,2.547876,0.510162,1.007905,2.548047,0.511100,1.106412,2.539386,0.510595,1.206850,2.537504,0.504705,1.300425,2.557042,0.508910,1.396073,2.556034,0.510448,1.489833,2.532939,0.510595,1.206850,2.537504,0.357017,1.272866,2.517241,0.354701,1.016484,2.538876,0.347796,0.872151,2.425073,0.344343,0.799985,2.368171,0.360690,0.784115,2.329153,0.377350,0.769742,2.300122,0.344343,0.799985,2.368171,0.385249,0.787383,2.338113,0.510595,1.206850,2.537504,0.666224,1.290737,2.532528,0.691957,1.023705,2.572989,0.666628,0.867475,2.501944,0.653963,0.789360,2.466422,0.618630,0.809811,2.465616,0.591532,0.828054,2.461541,0.653963,0.789360,2.466422,0.666890,0.831693,2.483004,
0.000000,0.000000,0.000000,0.509837,0.907560,2.547774,0.410458,0.815010,2.490962,0.474023,0.428494,2.436745,0.449588,0.047637,2.569545,0.450539,0.046438,2.477993,0.452156,0.065363,2.435364,0.509837,0.907560,2.547774,0.623923,0.817596,2.510288,0.578424,0.434744,2.445211,0.574334,0.067032,2.573138,0.589286,0.042519,2.476065,0.596607,0.040511,2.425824,0.509837,0.907560,2.547774,0.510174,1.007904,2.548098,0.511221,1.106423,2.539584,0.510759,1.206861,2.537688,0.505577,1.300435,2.557428,0.510065,1.396071,2.556500,0.511467,1.489852,2.533481,0.510759,1.206861,2.537688,0.357192,1.272942,2.517552,0.354403,1.016563,2.539180,0.347686,0.872287,2.425294,0.344328,0.800149,2.368352,0.361082,0.783631,2.329778,0.378046,0.768779,2.301166,0.344328,0.800149,2.368352,0.385546,0.787068,2.338931,0.510759,1.206861,2.537688,0.666421,1.290679,2.532559,0.692193,1.023609,2.572741,0.667044,0.867403,2.501580,0.654469,0.789300,2.466000,0.619066,0.809627,2.465177,0.591903,0.827771,2.461087,0.654469,0.789300,2.466000,0.667274,0.831711,2.482476,
0.000000,0.000000,0.000000,0.509967,0.907452,2.547846,0.410753,0.814896,2.490755,0.474438,0.428347,2.436919,0.449585,0.047660,2.570129,0.450776,0.046476,2.478581,0.452484,0.064953,2.435758,0.509967,0.907452,2.547846,0.624158,0.817470,2.510728,0.578892,0.434639,2.445368,0.574410,0.066849,2.573059,0.589482,0.042437,2.475979,0.596861,0.040812,2.425733,0.509967,0.907452,2.547846,0.510234,1.007796,2.548164,0.511271,1.106318,2.539688,0.510869,1.206758,2.537862,0.506538,1.300307,2.557923,0.511254,1.395933,2.557036,0.512365,1.489715,2.534008,0.510869,1.206758,2.537862,0.357319,1.272948,2.517955,0.354005,1.016572,2.539531,0.347406,0.872284,2.425653,0.344107,0.800140,2.368715,0.361279,0.783158,2.330528,0.378561,0.767976,2.302282,0.344107,0.800140,2.368715,0.385643,0.786792,2.339869,0.510869,1.206758,2.537862,0.666577,1.290483,2.532606,0.692168,1.023370,2.572619,0.667167,0.867193,2.501342,0.654666,0.789104,2.465704,0.619237,0.809384,2.464781,0.592060,0.827488,2.460612,0.654666,0.789104,2.465704,0.667401,0.831565,2.482106,
0.000000,0.000000,0.000000,0.510295,0.907422,2.548272,0.411149,0.814740,2.491264,0.474446,0.428143,2.437315,0.449400,0.047508,2.570638,0.450997,0.046394,2.479095,0.452817,0.063791,2.435827,0.510295,0.907422,2.548272,0.624553,0.817490,2.511239,0.579036,0.434715,2.445725,0.574493,0.066889,2.573313,0.589443,0.042720,2.476153,0.596778,0.040689,2.425915,0.510295,0.907422,2.548272,0.510497,1.007767,2.548436,0.511521,1.106283,2.539886,0.511154,1.206723,2.538101,0.507613,1.300269,2.558335,0.512592,1.395881,2.557471,0.513458,1.489678,2.534492,0.511154,1.206723,2.538101,0.357621,1.272976,2.518272,0.353637,1.016611,2.539876,0.347287,0.872118,2.426244,0.344112,0.799872,2.369429,0.361404,0.782909,2.331287,0.378779,0.767751,2.303087,0.344112,0.799872,2.369429,0.385740,0.786596,2.340681,0.511154,1.206723,2.538101,0.666889,1.290395,2.532828,0.692056,1.023176,2.572401,0.667295,0.867021,2.500993,0.654915,0.788943,2.465289,0.619521,0.809281,2.464296,0.592384,0.827432,2.460074,0.654915,0.788943,2.465289,0.667711,0.831395,2.481667,
0.000000,0.000000,0.000000,0.510377,0.907206,2.548716,0.411148,0.814623,2.491694,0.474372,0.428051,2.437483,0.449327,0.047326,2.570551,0.451481,0.046759,2.479014,0.453419,0.062206,2.435017,0.510377,0.907206,2.548716,0.624585,0.817369,2.511301,0.578975,0.434618,2.445709,0.574456,0.066830,2.573404,0.589450,0.042618,2.476263,0.596826,0.039905,2.426062,0.510377,0.907206,2.548716,0.510591,1.007551,2.548731,0.511699,1.106049,2.539993,0.511497,1.206490,2.538177,0.508860,1.300017,2.558630,0.514143,1.395614,2.557856,0.514757,1.489442,2.534993,0.511497,1.206490,2.538177,0.358090,1.272985,2.518179,0.353586,1.016639,2.539899,0.347438,0.871692,2.426836,0.344364,0.799219,2.370304,0.361657,0.782418,2.332092,0.379033,0.767377,2.303829,0.344364,0.799219,2.370304,0.385993,0.786047,2.341510,0.511497,1.206490,2.538177,0.667372,1.289908,2.533029,0.692345,1.022620,2.572259,0.667706,0.866477,2.500782,0.655386,0.788406,2.465043,0.619991,0.808737,2.464007,0.592857,0.826886,2.459754,0.655386,0.788406,2.465043,0.668120,0.830828,2.481547,
0.000000,0.000000,0.000000,0.510300,0.907026,2.548806,0.410946,0.814684,2.491613,0.474641,0.428156,2.437639,0.449477,0.047381,2.570540,0.451950,0.047414,2.479010,0.454000,0.062574,2.434918,0.510300,0.907026,2.548806,0.624399,0.817184,2.511071,0.578806,0.434425,2.445519,0.574483,0.066709,2.573429,0.589492,0.042376,2.476320,0.596889,0.038988,2.426164,0.510300,0.907026,2.548806,0.510483,1.007371,2.548825,0.511711,1.105863,2.540032,0.511856,1.206304,2.538244,0.510376,1.299878,2.558600,0.515997,1.395457,2.558050,0.516289,1.489401,2.535664,0.511856,1.206304,2.538244,0.358740,1.273327,2.517792,0.353923,1.016990,2.539551,0.347763,0.871496,2.427193,0.344683,0.798749,2.371015,0.362172,0.781677,2.333013,0.379691,0.766433,2.304947,0.344683,0.798749,2.371015,0.386459,0.785355,2.342538,0.511856,1.206304,2.538244,0.668030,1.289192,2.533601,0.693081,1.021928,2.572941,0.668487,0.865831,2.501348,0.656191,0.787782,2.465552,0.620751,0.808036,2.464487,0.593583,0.826128,2.460213,0.656191,0.787782,2.465552,0.668755,0.830182,2.482241,
0.000000,0.000000,0.000000,0.510323,0.907056,2.548728,0.410783,0.814847,2.491642,0.474862,0.428336,2.438003,0.449655,0.047527,2.570798,0.452044,0.047572,2.479265,0.454129,0.064204,2.435709,0.510323,0.907056,2.548728,0.624253,0.817012,2.510964,0.578687,0.434247,2.445429,0.574515,0.066617,2.573592,0.589375,0.042340,2.476446,0.596687,0.039270,2.426257,0.510323,0.907056,2.548728,0.510418,1.007401,2.548797,0.511711,1.105899,2.540075,0.512216,1.206339,2.538325,0.511704,1.300000,2.558327,0.517698,1.395557,2.557938,0.517789,1.489629,2.536096,0.512216,1.206339,2.538325,0.359412,1.273907,2.517332,0.354153,1.017593,2.539267,0.348029,0.871578,2.427585,0.344967,0.798571,2.371744,0.362457,0.781192,2.333881,0.379969,0.765711,2.305942,0.344967,0.798571,2.371744,0.386742,0.784877,2.343408,0.512216,1.206339,2.538325,0.668696,1.288680,2.534289,0.693684,1.021442,2.573846,0.669166,0.865418,2.502067,0.656907,0.787406,2.466178,0.621416,0.807568,2.465092,0.594205,0.825593,2.460804,0.656907,0.787406,2.466178,0.669317,0.829810,2.482973,
