root:x,root:y,root:z,lhipjoint:x,lhipjoint:y,lhipjoint:z,lfemur:x,lfemur:y,lfemur:z,ltibia:x,ltibia:y,ltibia:z,lfoot:x,lfoot:y,lfoot:z,ltoes:x,ltoes:y,ltoes:z,ltoes_end:x,ltoes_end:y,ltoes_end:z,rhipjoint:x,rhipjoint:y,rhipjoint:z,rfemur:x,rfemur:y,rfemur:z,rtibia:x,rtibia:y,rtibia:z,rfoot:x,rfoot:y,rfoot:z,rtoes:x,rtoes:y,rtoes:z,rtoes_end:x,rtoes_end:y,rtoes_end:z,lowerback:x,lowerback:y,lowerback:z,upperback:x,upperback:y,upperback:z,thorax:x,thorax:y,thorax:z,lowerneck:x,lowerneck:y,lowerneck:z,upperneck:x,upperneck:y,upperneck:z,head:x,head:y,head:z,head_end:x,head_end:y,head_end:z,lclavicle:x,lclavicle:y,lclavicle:z,lhumerus:x,lhumerus:y,lhumerus:z,lradius:x,lradius:y,lradius:z,lwrist:x,lwrist:y,lwrist:z,lhand:x,lhand:y,lhand:z,lfingers:x,lfingers:y,lfingers:z,lfingers_end:x,lfingers_end:y,lfingers_end:z,lthumb:x,lthumb:y,lthumb:z,lthumb_end:x,lthumb_end:y,lthumb_end:z,rclavicle:x,rclavicle:y,rclavicle:z,rhumerus:x,rhumerus:y,rhumerus:z,rradius:x,rradius:y,rradius:z,rwrist:x,rwrist:y,rwrist:z,rhand:x,rhand:y,rhand:z,rfingers:x,rfingers:y,rfingers:z,rfingers_end:x,rfingers_end:y,rfingers_end:z,rthumb:x,rthumb:y,rthumb:z,rthumb_end:x,rthumb_end:y,rthumb_end:z,
0.000000,0.000000,0.000000,0.515515,0.932970,1.334814,0.415315,0.839743,1.280608,0.453773,0.447254,1.251506,0.429768,0.058941,1.360695,0.435614,0.049410,1.269816,0.439354,0.077906,1.233045,0.515515,0.932970,1.334814,0.629119,0.843147,1.295569,0.598685,0.453335,1.294554,0.591426,0.073637,1.380412,0.614854,0.043483,1.286660,0.626560,0.045839,1.237271,0.515515,0.932970,1.334814,0.513969,1.033247,1.331462,0.513609,1.131683,1.321992,0.513136,1.232123,1.323805,0.499568,1.324335,1.345842,0.506173,1.416501,1.370922,0.515863,1.512046,1.381117,0.513136,1.232123,1.323805,0.360375,1.298993,1.300403,0.355727,1.042614,1.321701,0.334511,0.887013,1.225946,0.323904,0.809213,1.178069,0.339851,0.782961,1.144932,0.355892,0.760498,1.121162,0.323904,0.809213,1.178069,0.364255,0.785771,1.154452,0.513136,1.232123,1.323805,0.668812,1.315985,1.327613,0.693685,1.047358,1.356359,0.706037,0.904928,1.258085,0.712213,0.833713,1.208948,0.745555,0.810226,1.206947,0.770671,0.788982,1.208214,0.712213,0.833713,1.208948,0.732460,0.791157,1.212582,
0.000000,0.000000,0.000000,0.515387,0.933210,1.335456,0.415042,0.839862,1.281729,0.453367,0.447413,1.251910,0.429765,0.058925,1.360562,0.435510,0.049107,1.269707,0.439192,0.077611,1.232937,0.515387,0.933210,1.335456,0.628892,0.843360,1.295989,0.598462,0.453548,1.294930,0.591363,0.073805,1.380602,0.614650,0.043755,1.286782,0.626289,0.045915,1.237368,0.515387,0.933210,1.335456,0.513807,1.033456,1.331276,0.513415,1.131836,1.321247,0.512955,1.232274,1.323173,0.499221,1.324432,1.345332,0.505883,1.416572,1.370492,0.515710,1.512096,1.380756,0.512955,1.232274,1.323173,0.360170,1.299184,1.300045,0.353393,1.043025,1.323322,0.330150,0.886870,1.228949,0.318529,0.808793,1.181763,0.333849,0.782150,1.148644,0.349398,0.759353,1.124864,0.318529,0.808793,1.181763,0.358377,0.784743,1.157904,0.512955,1.232274,1.323173,0.668644,1.316117,1.326873,0.695814,1.047786,1.356295,0.709005,0.905925,1.257308,0.715601,0.834995,1.207815,0.749040,0.811611,1.206289,0.774206,0.790451,1.207923,0.715601,0.834995,1.207815,0.735938,0.792515,1.211818,
0.000000,0.000000,0.000000,0.515213,0.933318,1.335924,0.414841,0.839828,1.282495,0.453149,0.447419,1.252129,0.429637,0.058879,1.360614,0.435533,0.048930,1.269783,0.439262,0.077001,1.232687,0.515213,0.933318,1.335924,0.628716,0.843520,1.296330,0.598322,0.453705,1.295428,0.591405,0.073908,1.380871,0.614534,0.043915,1.286993,0.626106,0.045676,1.237549,0.515213,0.933318,1.335924,0.513713,1.033556,1.331524,0.513357,1.131908,1.321222,0.512816,1.232350,1.322874,0.499059,1.324612,1.344581,0.505715,1.416725,1.369841,0.515526,1.512217,1.380418,0.512816,1.232350,1.322874,0.360000,1.299076,1.299425,0.350705,1.043181,1.324655,0.325555,0.886638,1.231422,0.312980,0.808367,1.184805,0.327799,0.781195,1.151887,0.342949,0.757972,1.128263,0.312980,0.808367,1.184805,0.352414,0.783635,1.160954,0.512816,1.232350,1.322874,0.668435,1.316326,1.326487,0.698108,1.048302,1.356293,0.712091,0.906847,1.256836,0.719083,0.836120,1.207108,0.752544,0.812761,1.205692,0.777718,0.791616,1.207404,0.719083,0.836120,1.207108,0.739432,0.793649,1.211143,
0.000000,0.000000,0.000000,0.514931,0.933258,1.336062,0.414452,0.839813,1.282756,0.452880,0.447428,1.252236,0.429490,0.058920,1.360863,0.435563,0.049015,1.270039,0.439342,0.076716,1.232670,0.514931,0.933258,1.336062,0.628348,0.843438,1.296273,0.598085,0.453613,1.295545,0.591337,0.073797,1.380921,0.614515,0.043608,1.287118,0.626097,0.045652,1.237687,0.514931,0.933258,1.336062,0.513539,1.033492,1.331557,0.513227,1.131822,1.321038,0.512634,1.232268,1.322423,0.499067,1.324626,1.343837,0.505639,1.416723,1.369178,0.515238,1.512212,1.379970,0.512634,1.232268,1.322423,0.359800,1.298855,1.298695,0.348064,1.043263,1.325907,0.320980,0.886431,1.233706,0.307438,0.808016,1.187605,0.321976,0.780348,1.154977,0.336897,0.756735,1.131594,0.307438,0.808016,1.187605,0.346630,0.782708,1.163961,0.512634,1.232268,1.322423,0.668209,1.316331,1.325918,0.700596,1.048707,1.356474,0.715490,0.907661,1.256569,0.722938,0.837139,1.206616,0.756390,0.813774,1.205091,0.781560,0.792618,1.206713,0.722938,0.837139,1.206616,0.743280,0.794652,1.210511,
0.000000,0.000000,0.000000,0.514654,0.933204,1.336020,0.413976,0.839839,1.282950,0.452524,0.447484,1.252203,0.429401,0.058992,1.360943,0.435299,0.048980,1.270119,0.438999,0.076936,1.232933,0.514654,0.933204,1.336020,0.627913,0.843357,1.295843,0.597703,0.453527,1.295426,0.591193,0.073737,1.380933,0.614367,0.043611,1.287109,0.625929,0.045750,1.237677,0.514654,0.933204,1.336020,0.513372,1.033434,1.331381,0.513114,1.131745,1.320683,0.512519,1.232192,1.321953,0.498972,1.324562,1.343326,0.505485,1.416674,1.368629,0.514985,1.512178,1.379375,0.512519,1.232192,1.321953,0.359689,1.298749,1.298117,0.345572,1.043500,1.327336,0.316495,0.886330,1.236325,0.301956,0.807746,1.190820,0.316352,0.779929,1.158255,0.331155,0.756191,1.134924,0.301956,0.807746,1.190820,0.341023,0.782213,1.167210,0.512519,1.232192,1.321953,0.668092,1.316261,1.325384,0.703309,1.049123,1.357041,0.718903,0.908401,1.256787,0.726700,0.838040,1.206660,0.760048,0.814552,1.204771,0.785143,0.793287,1.206095,0.726700,0.838040,1.206660,0.746896,0.795448,1.210148,
0.000000,0.000000,0.000000,0.514468,0.933108,1.335984,0.413731,0.839674,1.283147,0.452277,0.447341,1.252110,0.429315,0.058802,1.360715,0.435037,0.048673,1.269893,0.438670,0.076812,1.232839,0.514468,0.933108,1.335984,0.627694,0.843338,1.295545,0.597350,0.453518,1.295314,0.591119,0.073775,1.381052,0.614141,0.043916,1.287106,0.625639,0.045405,1.237635,0.514468,0.933108,1.335984,0.513166,1.033327,1.331122,0.512950,1.131621,1.320268,0.512459,1.232068,1.321585,0.498866,1.324483,1.342735,0.505313,1.416608,1.368008,0.514747,1.512109,1.378835,0.512459,1.232068,1.321585,0.359705,1.298796,1.297744,0.343054,1.043988,1.329380,0.311978,0.886459,1.239660,0.296440,0.807694,1.194801,0.310557,0.779711,1.162257,0.325137,0.755826,1.138936,0.296440,0.807694,1.194801,0.335272,0.781867,1.171124,0.512459,1.232068,1.321585,0.668119,1.315973,1.325092,0.706549,1.049453,1.358194,0.722560,0.908980,1.257657,0.730566,0.838743,1.207389,0.763874,0.815244,1.205018,0.788960,0.793947,1.205949,0.730566,0.838743,1.207389,0.750753,0.796107,1.210356,
0.000000,0.000000,0.000000,0.514208,0.933048,1.335798,0.413506,0.839595,1.282931,0.452102,0.447257,1.252020,0.429259,0.058695,1.360571,0.435034,0.048607,1.269748,0.438675,0.076564,1.232556,0.514208,0.933048,1.335798,0.627464,0.843289,1.295416,0.597093,0.453471,1.294982,0.591035,0.073804,1.381069,0.614030,0.043900,1.287130,0.625517,0.045102,1.237648,0.514208,0.933048,1.335798,0.512913,1.033266,1.330922,0.512726,1.131553,1.320003,0.512277,1.232002,1.321199,0.498749,1.324535,1.341867,0.505141,1.416636,1.367242,0.514456,1.512108,1.378428,0.512277,1.232002,1.321199,0.359526,1.298762,1.297422,0.340071,1.044467,1.331492,0.307118,0.886722,1.242828,0.290641,0.807849,1.198497,0.304324,0.779390,1.166181,0.318562,0.755127,1.143039,0.290641,0.807849,1.198497,0.329110,0.781437,1.174873,0.512277,1.232002,1.321199,0.667973,1.315849,1.324456,0.709914,1.050026,1.358875,0.726427,0.909887,1.257954,0.734683,0.839817,1.207494,0.768189,0.816625,1.204894,0.793472,0.795554,1.205645,0.734683,0.839817,1.207494,0.755270,0.797359,1.210258,
0.000000,0.000000,0.000000,0.513857,0.933138,1.335672,0.413294,0.839746,1.282434,0.452103,0.447390,1.252029,0.429279,0.058840,1.360625,0.435220,0.048970,1.269788,0.438911,0.076813,1.232516,0.513857,0.933138,1.335672,0.627205,0.843297,1.295732,0.597047,0.453464,1.294627,0.591090,0.073850,1.380954,0.614125,0.043890,1.287043,0.625608,0.045541,1.237574,0.513857,0.933138,1.335672,0.512641,1.033360,1.330858,0.512473,1.131637,1.319849,0.511944,1.232089,1.320735,0.498600,1.324734,1.341019,0.504955,1.416803,1.366519,0.514104,1.512252,1.378023,0.511944,1.232089,1.320735,0.359065,1.298648,1.297217,0.336446,1.044910,1.333419,0.301559,0.887042,1.245720,0.284116,0.808108,1.201870,0.297175,0.779365,1.169547,0.310928,0.754856,1.146371,0.284116,0.808108,1.201870,0.322071,0.781206,1.177968,0.511944,1.232089,1.320735,0.667578,1.316075,1.323259,0.713141,1.050952,1.358461,0.730068,0.911045,1.257287,0.738531,0.841092,1.206699,0.772221,0.818174,1.204046,0.797677,0.797312,1.204759,0.738531,0.841092,1.206699,0.759471,0.798806,1.209451,
0.000000,0.000000,0.000000,0.513373,0.933144,1.335414,0.413190,0.839765,1.281437,0.452527,0.447388,1.251994,0.429311,0.058912,1.360770,0.435624,0.049398,1.269920,0.439460,0.076970,1.232462,0.513373,0.933144,1.335414,0.626999,0.843293,1.296299,0.597225,0.453434,1.294210,0.591270,0.073817,1.380523,0.614442,0.043778,1.286671,0.625974,0.045865,1.237230,0.513373,0.933144,1.335414,0.512215,1.033371,1.330679,0.512140,1.131639,1.319601,0.511639,1.232094,1.320195,0.498261,1.324806,1.340146,0.504589,1.416872,1.365663,0.513706,1.512308,1.377310,0.511639,1.232094,1.320195,0.358721,1.298626,1.296854,0.332901,1.045539,1.335401,0.296018,0.887614,1.248626,0.277576,0.808652,1.205238,0.289806,0.780096,1.172428,0.302911,0.755664,1.148800,0.277576,0.808652,1.205238,0.314838,0.781519,1.180520,0.511639,1.232094,1.320195,0.667302,1.316044,1.322095,0.716833,1.051778,1.358361,0.733795,0.911969,1.257058,0.742277,0.842064,1.206406,0.776092,0.819333,1.203743,0.801664,0.798612,1.204450,0.742277,0.842064,1.206406,0.763453,0.799896,1.209159,
0.000000,0.000000,0.000000,0.512824,0.932994,1.334724,0.412968,0.839622,1.280135,0.452883,0.447229,1.251701,0.429271,0.058903,1.360928,0.435819,0.049629,1.270070,0.439760,0.076898,1.232401,0.512824,0.932994,1.334724,0.626694,0.843230,1.296121,0.597237,0.453350,1.293604,0.591326,0.073784,1.380144,0.614636,0.043609,1.286369,0.626239,0.045553,1.236939,0.512824,0.932994,1.334724,0.511685,1.033233,1.330257,0.511743,1.131505,1.319209,0.511404,1.231962,1.319463,0.497949,1.324752,1.338999,0.504253,1.416807,1.364558,0.513379,1.512216,1.376415,0.511404,1.231962,1.319463,0.358561,1.298661,1.296114,0.329717,1.046290,1.337126,0.290931,0.888550,1.250846,0.271538,0.809679,1.207705,0.283142,0.781244,1.174565,0.295755,0.756854,1.150628,0.271538,0.809679,1.207705,0.308266,0.782346,1.182417,0.511404,1.231962,1.319463,0.667205,1.315667,1.320857,0.720881,1.052387,1.358377,0.737926,0.912685,1.256940,0.746448,0.842834,1.206221,0.780520,0.820484,1.203606,0.806329,0.800061,1.204362,0.746448,0.842834,1.206221,0.768110,0.800922,1.209103,
0.000000,0.000000,0.000000,0.512537,0.932874,1.334430,0.412673,0.839462,1.279923,0.452734,0.447087,1.251456,0.429211,0.058816,1.360900,0.435670,0.049441,1.270046,0.439574,0.076830,1.232461,0.512537,0.932874,1.334430,0.626407,0.843123,1.295796,0.596978,0.453240,1.293449,0.591212,0.073728,1.380238,0.614490,0.043479,1.286479,0.626088,0.045044,1.237034,0.512537,0.932874,1.334430,0.511414,1.033121,1.330138,0.511474,1.131381,1.318977,0.511127,1.231837,1.318682,0.497818,1.324730,1.337822,0.503554,1.416681,1.363887,0.512457,1.512069,1.376077,0.511127,1.231837,1.318682,0.358191,1.298397,1.295547,0.326336,1.046780,1.338905,0.285467,0.889290,1.253130,0.265033,0.810545,1.210243,0.276141,0.782033,1.177000,0.288363,0.757550,1.152954,0.265033,0.810545,1.210243,0.301331,0.782907,1.184668,0.511127,1.231837,1.318682,0.666924,1.315559,1.319028,0.724902,1.053322,1.357443,0.742355,0.913649,1.256036,0.751082,0.843812,1.205333,0.785438,0.821921,1.202548,0.811532,0.801860,1.203192,0.751082,0.843812,1.205333,0.773344,0.802218,1.208239,
0.000000,0.000000,0.000000,0.512365,0.932808,1.334616,0.412298,0.839302,1.280648,0.452253,0.446979,1.251310,0.429068,0.058659,1.360651,0.435500,0.049035,1.269822,0.439374,0.076370,1.232193,0.512365,0.932808,1.334616,0.626091,0.843000,1.295690,0.596578,0.453121,1.293749,0.590903,0.073586,1.380441,0.614178,0.043098,1.286759,0.625783,0.044471,1.237310,0.512365,0.932808,1.334616,0.511353,1.033049,1.330148,0.511386,1.131276,1.318708,0.510864,1.231730,1.318023,0.497753,1.324712,1.336865,0.503458,1.416650,1.362981,0.512146,1.512033,1.375361,0.510864,1.231730,1.318023,0.357713,1.297935,1.295296,0.322649,1.047116,1.340744,0.279470,0.889666,1.256035,0.257881,0.810941,1.213680,0.268316,0.782459,1.180193,0.280000,0.757945,1.155914,0.257881,0.810941,1.213680,0.293585,0.782974,1.187629,0.510864,1.231730,1.318023,0.666515,1.315721,1.317362,0.729059,1.054646,1.356523,0.747171,0.915014,1.255175,0.756227,0.845198,1.204500,0.790774,0.823689,1.201165,0.817098,0.803922,1.201395,0.756227,0.845198,1.204500,0.778999,0.803859,1.207082,
0.000000,0.000000,0.000000,0.512118,0.932784,1.334730,0.411913,0.839135,1.281266,0.451820,0.446864,1.251179,0.428853,0.058508,1.360435,0.435331,0.048809,1.269616,0.439207,0.075960,1.231855,0.512118,0.932784,1.334730,0.625764,0.843044,1.295417,0.596201,0.453166,1.294061,0.590641,0.073603,1.380638,0.613825,0.043029,1.286961,0.625397,0.044090,1.237496,0.512118,0.932784,1.334730,0.511206,1.033004,1.329794,0.511260,1.131191,1.318018,0.510626,1.231645,1.317355,0.497570,1.324667,1.336034,0.503301,1.416636,1.362038,0.511955,1.512029,1.374366,0.510626,1.231645,1.317355,0.357343,1.297688,1.295049,0.318900,1.047712,1.342373,0.273050,0.890361,1.258893,0.250125,0.811685,1.217153,0.260172,0.783392,1.183388,0.271542,0.758982,1.158857,0.250125,0.811685,1.217153,0.285478,0.783639,1.190712,0.510626,1.231645,1.317355,0.666184,1.315805,1.316296,0.733194,1.056023,1.356654,0.751972,0.916531,1.255234,0.761361,0.846785,1.204524,0.796087,0.825674,1.200559,0.822634,0.806207,1.200302,0.761361,0.846785,1.204524,0.784641,0.805703,1.206640,
0.000000,0.000000,0.000000,0.511959,0.932910,1.334748,0.411720,0.839026,1.281762,0.451488,0.446779,1.251191,0.428648,0.058386,1.360346,0.435181,0.048758,1.269524,0.439066,0.075818,1.231699,0.511959,0.932910,1.334748,0.625618,0.843354,1.295055,0.595954,0.453482,1.294247,0.590621,0.073920,1.380840,0.613602,0.043736,1.286987,0.625073,0.044453,1.237492,0.511959,0.932910,1.334748,0.511020,1.033114,1.329502,0.511079,1.131270,1.317470,0.510444,1.231723,1.316742,0.497303,1.324820,1.334990,0.503121,1.416821,1.360857,0.511909,1.512197,1.373224,0.510444,1.231723,1.316742,0.357113,1.297752,1.294724,0.315341,1.048681,1.343959,0.266579,0.891685,1.261465,0.242197,0.813188,1.220218,0.251953,0.785010,1.186272,0.263092,0.760662,1.161573,0.242197,0.813188,1.220218,0.277290,0.785084,1.193492,0.510444,1.231723,1.316742,0.665999,1.315883,1.315291,0.737239,1.057487,1.357265,0.756732,0.918127,1.255797,0.766479,0.848448,1.205063,0.801446,0.827840,1.200599,0.828263,0.808756,1.199958,0.766479,0.848448,1.205063,0.790373,0.807703,1.206823,
